task_id,family_id,system,novelty_fraction,realized_novelty,length,tokens,tokens_f10,per_hit,browser_calls,latency_ms,success,false_accept,unknown,confidence,probeHit,ttlValid,etagMatched,auditorBlocked,frontierHit,frontierCrossFamilyAdoption,cacheHit,auditorFetchMiss,retrieval_hit,toolHit,qcr_jaccard,frontier_jaccard,provenanceHash,verify_passed,hit
task_0102,family_18,NC2-RANDOM,0.0,0.0,12,1020,1020,59.166666666666664,15,1700,1,0,1,0.7838927063657025,1,1,1,0,0,0,0,1,0,0,0.0,0.0,8d5776a84388cad2,0,0
task_0102,family_18,NC3-LENGTH,0.0,0.0,12,6050,6050,500.0,25,12120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0102,family_18,NC4-ABLATION,0.0,0.0,12,1020,1020,59.166666666666664,16,1765,1,0,0,0.9622,0,0,0,0,1,0,1,0,1,0,1.0,1.0,b61f7464e64496ed,1,1
task_0103,family_18,B-COLD,0.75,0.6667,12,6050,6050,504.1666666666667,25,12120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.0,,1,0
task_0103,family_18,B-RAG-EMBED,0.75,0.6667,12,4450,4450,354.1666666666667,22,8750,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.5555555555555556,0.0,,1,1
task_0103,family_18,B-STAGEHAND-CACHE,0.75,0.6667,12,6050,6050,504.1666666666667,25,12120,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.5555555555555556,0.0,,1,0
task_0103,family_18,B-TERX-REPLAY,0.75,0.6667,12,6050,6050,504.1666666666667,25,12120,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.5555555555555556,0.0,,1,0
task_0103,family_18,P-STAGEHAND-TTL,0.75,0.6667,12,660,660,55.0,14,1510,1,0,0,0.9556,1,1,1,0,1,0,0,0,0,0,0.0,1.0,84cb5a2c095d157e,1,1
task_0103,family_18,P-WEBMCP-TOOL,0.75,0.6667,12,725,725,51.666666666666664,15,1495,1,0,0,0.9708,1,1,1,0,0,0,1,0,1,1,0.0,0.0,18dae3ada5be8f95,1,1
task_0103,family_18,P-SPIDER-MEA-BATCHED,0.75,0.6667,12,980,980,55.833333333333336,16,1675,1,0,0,0.99,1,1,1,0,1,0,1,0,1,0,0.5555555555555556,1.0,18dae3ada5be8f95,1,1
task_0103,family_18,NC1-SHUFFLED,0.75,0.6667,12,1020,1020,59.166666666666664,16,1765,1,0,1,0.8671003515016322,0,0,0,1,1,0,1,0,1,0,0.4444444444444444,1.0,c77c74d630526f64,0,0
task_0103,family_18,NC2-RANDOM,0.75,0.6667,12,2410,2410,175.0,18,4430,1,0,1,0.7838370474921199,0,0,0,0,0,0,0,1,0,0,0.0,0.0,12c9646a5d182256,0,0
task_0103,family_18,NC3-LENGTH,0.75,0.6667,12,6050,6050,500.0,25,12120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0103,family_18,NC4-ABLATION,0.75,0.6667,12,980,980,55.833333333333336,16,1675,1,0,1,0.01,1,1,1,1,1,0,1,0,1,0,0.5555555555555556,1.0,18dae3ada5be8f95,0,0
task_0104,family_18,B-COLD,1.0,1.0,12,6050,6050,504.1666666666667,25,12120,1,0,0,0.9798,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,,1,0
task_0104,family_18,B-RAG-EMBED,1.0,1.0,12,6250,6250,504.1666666666667,26,12270,1,0,0,0.9798,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0.0,,1,0
task_0104,family_18,B-STAGEHAND-CACHE,1.0,1.0,12,6050,6050,504.1666666666667,25,12120,1,0,0,0.9798,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0.0,,1,0
task_0104,family_18,B-TERX-REPLAY,1.0,1.0,12,6050,6050,504.1666666666667,25,12120,1,0,0,0.9798,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0.0,,1,0
task_0104,family_18,P-STAGEHAND-TTL,1.0,1.0,12,660,660,55.0,14,1510,1,0,1,0.8291362594911907,1,1,1,0,1,0,0,0,0,0,0.0,0.3333333333333333,b1d16fafc53afcea,0,0
task_0104,family_18,P-WEBMCP-TOOL,1.0,1.0,12,725,725,51.666666666666664,15,1495,1,0,0,0.9689,1,1,1,0,0,0,1,0,1,1,0.0,0.0,2bd625511d853aba,1,1
task_0104,family_18,P-SPIDER-MEA-BATCHED,1.0,1.0,12,1020,1020,59.166666666666664,16,1765,1,0,1,0.01,0,0,0,1,1,0,1,0,1,0,0.3333333333333333,0.3333333333333333,2bd625511d853aba,0,0
task_0104,family_18,NC1-SHUFFLED,1.0,1.0,12,2780,2780,205.83333333333334,20,5275,0,1,0,0.9298122771585171,1,1,1,0,0,0,1,0,0,0,0.0,0.0,1c91ea894bdb2a82,0,1
task_0104,family_18,NC2-RANDOM,1.0,1.0,12,2870,2870,213.33333333333334,20,5340,0,1,0,0.8087638059895252,1,1,1,0,0,0,0,1,0,0,0.0,0.0,94369c50970ab1f8,0,1
task_0104,family_18,NC3-LENGTH,1.0,1.0,12,6050,6050,500.0,25,12120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0104,family_18,NC4-ABLATION,1.0,1.0,12,2280,2280,164.16666666666666,18,4275,1,0,0,0.99,1,1,1,0,0,0,1,0,1,0,0.3333333333333333,0.3333333333333333,2bd625511d853aba,1,1
task_0105,family_18,B-COLD,0.25,0.3333,12,6050,6050,504.1666666666667,25,12120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,,1,0
task_0105,family_18,B-RAG-EMBED,0.25,0.3333,12,2650,2650,204.16666666666666,18,5230,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.7777777777777778,0.0,,1,1
task_0105,family_18,B-STAGEHAND-CACHE,0.25,0.3333,12,6050,6050,504.1666666666667,25,12120,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.7777777777777778,0.0,,1,0
task_0105,family_18,B-TERX-REPLAY,0.25,0.3333,12,6050,6050,504.1666666666667,25,12120,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.7777777777777778,0.0,,1,0
task_0105,family_18,P-STAGEHAND-TTL,0.25,0.3333,12,660,660,55.0,14,1510,1,0,0,0.9547,1,1,1,0,1,0,0,0,0,0,0.0,1.0,03e0e1285ba16d71,1,1
task_0105,family_18,P-WEBMCP-TOOL,0.25,0.3333,12,725,725,51.666666666666664,15,1495,1,0,0,0.9741,1,1,1,0,0,0,1,0,1,1,0.0,0.0,9cb07b83c2b8bd0b,1,1
task_0105,family_18,P-SPIDER-MEA-BATCHED,0.25,0.3333,12,980,980,55.833333333333336,16,1675,1,0,0,0.9521,1,1,1,0,1,0,1,0,1,0,0.7777777777777778,1.0,9cb07b83c2b8bd0b,1,1
task_0105,family_18,NC1-SHUFFLED,0.25,0.3333,12,1020,1020,59.166666666666664,16,1765,1,0,1,0.8553303973207572,0,0,0,0,1,0,1,0,1,0,0.3333333333333333,1.0,7e2fe79c00e8302c,0,0
task_0105,family_18,NC2-RANDOM,0.25,0.3333,12,2370,2370,171.66666666666666,18,4340,1,0,1,0.8520492682813385,1,1,1,1,0,0,0,1,0,0,0.0,0.0,3c11288b67eaeeab,0,0
task_0105,family_18,NC3-LENGTH,0.25,0.3333,12,6050,6050,500.0,25,12120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0105,family_18,NC4-ABLATION,0.25,0.3333,12,980,980,55.833333333333336,16,1675,1,0,1,0.01,1,1,1,1,1,0,1,0,1,0,0.7777777777777778,1.0,9cb07b83c2b8bd0b,0,0
task_0106,family_18,B-COLD,0.5,0.6667,12,6050,6050,504.1666666666667,25,12120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,1.0,0.0,,1,0
task_0106,family_18,B-RAG-EMBED,0.5,0.6667,12,4450,4450,354.1666666666667,22,8750,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,1
task_0106,family_18,B-STAGEHAND-CACHE,0.5,0.6667,12,6050,6050,504.1666666666667,25,12120,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,0
task_0106,family_18,B-TERX-REPLAY,0.5,0.6667,12,6050,6050,504.1666666666667,25,12120,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,0
task_0106,family_18,P-STAGEHAND-TTL,0.5,0.6667,12,660,660,55.0,14,1510,1,0,0,0.9649,1,1,1,0,1,0,0,0,0,0,0.0,1.0,83327eb122eea7c4,1,1
task_0106,family_18,P-WEBMCP-TOOL,0.5,0.6667,12,725,725,51.666666666666664,15,1495,1,0,0,0.9627,1,1,1,0,0,0,1,0,1,1,0.0,0.0,892c03c798c99439,1,1
task_0106,family_18,P-SPIDER-MEA-BATCHED,0.5,0.6667,12,1020,1020,59.166666666666664,16,1765,1,0,1,0.0312,0,0,0,1,1,0,1,0,1,0,1.0,1.0,892c03c798c99439,0,0
task_0106,family_18,NC1-SHUFFLED,0.5,0.6667,12,2280,2280,164.16666666666666,18,4275,1,0,1,0.834806225179131,1,1,1,1,0,0,1,0,0,0,0.0,0.0,7a15e67185e233c5,0,0
task_0106,family_18,NC2-RANDOM,0.5,0.6667,12,2410,2410,175.0,18,4430,1,0,1,0.8806119186357431,0,0,0,0,0,0,0,1,0,0,0.0,0.0,c5c83f72efd20f16,0,0
task_0106,family_18,NC3-LENGTH,0.5,0.6667,12,6050,6050,500.0,25,12120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0106,family_18,NC4-ABLATION,0.5,0.6667,12,1020,1020,59.166666666666664,16,1765,1,0,1,0.0392,0,0,0,1,1,0,1,0,1,0,1.0,1.0,892c03c798c99439,0,0
task_0107,family_19,B-COLD,0.0,0.0,13,6550,6550,503.84615384615387,27,13120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,1.0,0.0,,1,0
task_0107,family_19,B-RAG-EMBED,0.0,0.0,13,900,900,53.84615384615385,15,1830,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,1
task_0107,family_19,B-STAGEHAND-CACHE,0.0,0.0,13,700,700,53.84615384615385,14,1680,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,1
task_0107,family_19,B-TERX-REPLAY,0.0,0.0,13,700,700,53.84615384615385,14,1680,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,1
task_0107,family_19,P-STAGEHAND-TTL,0.0,0.0,13,710,710,54.61538461538461,15,1630,1,0,0,0.99,1,1,1,0,1,0,1,0,0,0,0.0,1.0,4531974d3f971e99,1,1
task_0107,family_19,P-WEBMCP-TOOL,0.0,0.0,13,865,865,58.46153846153846,16,1680,1,0,0,0.99,1,1,1,0,0,0,0,1,1,1,0.0,0.0,8fc6512a45c95da2,1,1
task_0107,family_19,P-SPIDER-MEA-BATCHED,0.0,0.0,13,1120,1120,62.30769230769231,17,1860,1,0,0,0.9517,1,1,1,0,1,0,0,1,1,0,1.0,1.0,8fc6512a45c95da2,1,1
task_0107,family_19,NC1-SHUFFLED,0.0,0.0,13,1070,1070,58.46153846153846,16,1820,1,0,1,0.8580816002362386,1,1,1,0,0,0,0,1,0,0,0.0,0.0,6c4f6f255b0a03fe,0,0
task_0107,family_19,NC2-RANDOM,0.0,0.0,13,1070,1070,58.46153846153846,16,1820,1,0,0,0.99,1,1,1,0,0,0,0,1,0,0,0.0,0.0,3d94838420e15b96,1,1
task_0107,family_19,NC3-LENGTH,0.0,0.0,13,6550,6550,500.0,27,13120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0107,family_19,NC4-ABLATION,0.0,0.0,13,1030,1030,55.38461538461539,17,1795,1,0,0,0.9755,1,1,1,0,1,0,1,0,1,0,1.0,1.0,8fc6512a45c95da2,1,1
task_0108,family_19,B-COLD,1.0,1.0,13,6550,6550,503.84615384615387,27,13120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0108,family_19,B-RAG-EMBED,1.0,1.0,13,6750,6750,503.84615384615387,28,13270,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0108,family_19,B-STAGEHAND-CACHE,1.0,1.0,13,6550,6550,503.84615384615387,27,13120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0108,family_19,B-TERX-REPLAY,1.0,1.0,13,6550,6550,503.84615384615387,27,13120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0108,family_19,P-STAGEHAND-TTL,1.0,1.0,13,6550,6550,503.84615384615387,27,13120,1,0,0,0.9638,0,0,0,0,0,0,0,0,0,0,0.0,0.0,bbd4f82ab961ffe4,1,0
task_0108,family_19,P-WEBMCP-TOOL,1.0,1.0,13,1265,1265,89.23076923076923,17,2585,1,0,0,0.99,0,0,0,0,0,0,1,0,1,1,0.0,0.0,491b35bb8ce61db3,1,1
task_0108,family_19,P-SPIDER-MEA-BATCHED,1.0,1.0,13,1430,1430,86.15384615384616,17,2635,1,0,0,0.9693,1,1,1,0,0,0,1,0,0,0,0.0,0.0,491b35bb8ce61db3,1,1
task_0108,family_19,NC1-SHUFFLED,1.0,1.0,13,1560,1560,96.15384615384616,17,2790,1,0,1,0.8607426360722938,0,1,0,0,0,0,0,1,0,0,0.0,0.0,7f87964290cdbaf6,0,0
task_0108,family_19,NC2-RANDOM,1.0,1.0,13,1560,1560,96.15384615384616,17,2790,1,0,1,0.8799137473373216,0,0,0,0,0,0,0,1,0,0,0.0,0.0,154a5c2afadc442a,0,0
task_0108,family_19,NC3-LENGTH,1.0,1.0,13,6550,6550,500.0,27,13120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0108,family_19,NC4-ABLATION,1.0,1.0,13,1430,1430,86.15384615384616,17,2635,1,0,1,0.01,1,1,1,1,0,0,1,0,0,0,0.0,0.0,491b35bb8ce61db3,0,0
task_0109,family_19,B-COLD,0.25,0.0,13,6550,6550,503.84615384615387,27,13120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,1.0,0.0,,1,0
task_0109,family_19,B-RAG-EMBED,0.25,0.0,13,900,900,53.84615384615385,15,1830,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,1
task_0109,family_19,B-STAGEHAND-CACHE,0.25,0.0,13,6550,6550,503.84615384615387,27,13120,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,0
task_0109,family_19,B-TERX-REPLAY,0.25,0.0,13,6550,6550,503.84615384615387,27,13120,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,0
task_0109,family_19,P-STAGEHAND-TTL,0.25,0.0,13,750,750,57.69230769230769,15,1720,1,0,0,0.9578,0,0,0,0,1,0,0,0,0,0,0.0,1.0,058d48cea643ca8a,1,1
task_0109,family_19,P-WEBMCP-TOOL,0.25,0.0,13,815,815,54.61538461538461,16,1705,1,0,0,0.9518,0,0,0,0,0,0,1,0,1,1,0.0,0.0,6f1b7b7c2b78c85d,1,1
task_0109,family_19,P-SPIDER-MEA-BATCHED,0.25,0.0,13,1030,1030,55.38461538461539,17,1795,1,0,0,0.9828,1,1,1,0,1,0,1,0,1,0,1.0,1.0,6f1b7b7c2b78c85d,1,1
task_0109,family_19,NC1-SHUFFLED,0.25,0.0,13,1020,1020,54.61538461538461,16,1845,1,0,1,0.9426140858061351,0,0,0,0,0,0,1,0,0,0,0.0,0.0,b87912cf312b8f1e,0,0
task_0109,family_19,NC2-RANDOM,0.25,0.0,13,1110,1110,61.53846153846154,16,1910,1,0,1,0.8710415080553399,0,0,0,0,0,0,0,1,0,0,0.0,0.0,8a72bb5f4f3c4837,0,0
task_0109,family_19,NC3-LENGTH,0.25,0.0,13,6550,6550,500.0,27,13120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0109,family_19,NC4-ABLATION,0.25,0.0,13,1030,1030,55.38461538461539,17,1795,1,0,0,0.9791,1,1,1,0,1,0,1,0,1,0,1.0,1.0,6f1b7b7c2b78c85d,1,1
task_0110,family_19,B-COLD,0.5,1.0,13,6550,6550,503.84615384615387,27,13120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0110,family_19,B-RAG-EMBED,0.5,1.0,13,6750,6750,503.84615384615387,28,13270,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0110,family_19,B-STAGEHAND-CACHE,0.5,1.0,13,6550,6550,503.84615384615387,27,13120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0110,family_19,B-TERX-REPLAY,0.5,1.0,13,6550,6550,503.84615384615387,27,13120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0110,family_19,P-STAGEHAND-TTL,0.5,1.0,13,6550,6550,503.84615384615387,27,13120,1,0,0,0.9891,0,0,0,0,0,0,0,0,0,0,0.0,0.0,d850fe52f1ee6aaf,1,0
task_0110,family_19,P-WEBMCP-TOOL,0.5,1.0,13,1265,1265,89.23076923076923,17,2585,1,0,1,0.0127,0,0,0,1,0,0,1,0,1,1,0.0,0.0,dae07181687e97e5,0,0
task_0110,family_19,P-SPIDER-MEA-BATCHED,0.5,1.0,13,1430,1430,86.15384615384616,17,2635,1,0,0,0.99,1,1,1,0,0,0,1,0,0,0,0.0,0.0,dae07181687e97e5,1,1
task_0110,family_19,NC1-SHUFFLED,0.5,1.0,13,1470,1470,89.23076923076923,17,2725,1,0,1,0.9268477589247364,0,1,0,0,0,0,1,0,0,0,0.0,0.0,d1c1228407b1f9ea,0,0
task_0110,family_19,NC2-RANDOM,0.5,1.0,13,1560,1560,96.15384615384616,17,2790,1,0,0,0.99,0,0,0,0,0,0,0,1,0,0,0.0,0.0,f6f20c167dbb9ba7,1,1
task_0110,family_19,NC3-LENGTH,0.5,1.0,13,6550,6550,500.0,27,13120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0110,family_19,NC4-ABLATION,0.5,1.0,13,1470,1470,89.23076923076923,17,2725,1,0,0,0.9887,0,0,0,0,0,0,1,0,0,0,0.0,0.0,dae07181687e97e5,1,1
task_0111,family_19,B-COLD,0.75,1.0,13,6550,6550,503.84615384615387,27,13120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0111,family_19,B-RAG-EMBED,0.75,1.0,13,6750,6750,503.84615384615387,28,13270,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0111,family_19,B-STAGEHAND-CACHE,0.75,1.0,13,6550,6550,503.84615384615387,27,13120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0111,family_19,B-TERX-REPLAY,0.75,1.0,13,6550,6550,503.84615384615387,27,13120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0111,family_19,P-STAGEHAND-TTL,0.75,1.0,13,6510,6510,500.7692307692308,27,13030,1,0,0,0.99,1,1,1,0,0,0,0,0,0,0,0.0,0.0,8ae01d2d30359c34,1,0
task_0111,family_19,P-WEBMCP-TOOL,0.75,1.0,13,1225,1225,86.15384615384616,17,2495,1,0,0,0.99,1,1,1,0,0,0,1,0,1,1,0.0,0.0,51cd8ff0556b3085,1,1
task_0111,family_19,P-SPIDER-MEA-BATCHED,0.75,1.0,13,1430,1430,86.15384615384616,17,2635,1,0,0,0.99,1,1,1,0,0,0,1,0,0,0,0.0,0.0,51cd8ff0556b3085,1,1
task_0111,family_19,NC1-SHUFFLED,0.75,1.0,13,1560,1560,96.15384615384616,17,2790,1,0,1,0.8353237733281098,0,0,0,1,0,0,0,1,0,0,0.0,0.0,c97130f72f331a43,0,0
task_0111,family_19,NC2-RANDOM,0.75,1.0,13,1520,1520,93.07692307692308,17,2700,1,0,1,0.784106855414222,1,1,1,0,0,0,0,1,0,0,0.0,0.0,7529e46ad0b54b27,0,0
task_0111,family_19,NC3-LENGTH,0.75,1.0,13,6550,6550,500.0,27,13120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0111,family_19,NC4-ABLATION,0.75,1.0,13,1430,1430,86.15384615384616,17,2635,1,0,0,0.9803,1,1,1,0,0,0,1,0,0,0,0.0,0.0,51cd8ff0556b3085,1,1
task_0112,family_20,B-COLD,0.0,0.0,14,7050,7050,503.57142857142856,29,14120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,1.0,0.0,,1,0
task_0112,family_20,B-RAG-EMBED,0.0,0.0,14,950,950,53.57142857142857,16,1950,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,1
task_0112,family_20,B-STAGEHAND-CACHE,0.0,0.0,14,750,750,53.57142857142857,15,1800,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,1
task_0112,family_20,B-TERX-REPLAY,0.0,0.0,14,750,750,53.57142857142857,15,1800,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,1.0,0.0,,1,1
task_0112,family_20,P-STAGEHAND-TTL,0.0,0.0,14,800,800,57.142857142857146,16,1840,1,0,0,0.99,0,0,0,0,1,0,1,0,0,0,0.0,1.0,3db41cb361962ebd,1,1
task_0112,family_20,P-WEBMCP-TOOL,0.0,0.0,14,865,865,54.285714285714285,17,1825,1,0,0,0.99,0,0,0,0,0,0,1,0,1,1,0.0,0.0,fade3be8fa11fb87,1,1
task_0112,family_20,P-SPIDER-MEA-BATCHED,0.0,0.0,14,1120,1120,57.857142857142854,18,2005,1,0,0,0.9548,0,0,0,0,1,0,1,0,1,0,1.0,1.0,fade3be8fa11fb87,1,1
task_0112,family_20,NC1-SHUFFLED,0.0,0.0,14,1120,1120,57.857142857142854,18,2005,1,0,1,0.914873185177741,0,0,0,0,1,0,1,0,0,0,0.16666666666666666,0.3333333333333333,fea1d0869a90d59e,0,0
task_0112,family_20,NC2-RANDOM,0.0,0.0,14,1160,1160,60.714285714285715,17,2030,1,0,0,0.99,0,0,0,0,0,0,0,1,0,0,0.0,0.0,3072185db69a4950,1,1
task_0112,family_20,NC3-LENGTH,0.0,0.0,14,7050,7050,500.0,29,14120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0112,family_20,NC4-ABLATION,0.0,0.0,14,1210,1210,64.28571428571429,18,2070,1,0,0,0.99,0,1,0,0,1,0,0,1,1,0,1.0,1.0,fade3be8fa11fb87,1,1
task_0113,family_20,B-COLD,0.25,0.5,14,7050,7050,503.57142857142856,29,14120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,,1,0
task_0113,family_20,B-RAG-EMBED,0.25,0.5,14,4100,4100,278.57142857142856,23,8110,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.0,,1,1
task_0113,family_20,B-STAGEHAND-CACHE,0.25,0.5,14,7050,7050,503.57142857142856,29,14120,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.0,,1,0
task_0113,family_20,B-TERX-REPLAY,0.25,0.5,14,7050,7050,503.57142857142856,29,14120,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.0,,1,0
task_0113,family_20,P-STAGEHAND-TTL,0.25,0.5,14,800,800,57.142857142857146,16,1840,1,0,0,0.99,0,0,0,0,1,0,0,0,0,0,0.0,1.0,9b60d6e2bb49fec1,1,1
task_0113,family_20,P-WEBMCP-TOOL,0.25,0.5,14,825,825,51.42857142857143,17,1735,1,0,0,0.9665,1,1,1,0,0,0,1,0,1,1,0.0,0.0,f80c49c9af8308a7,1,1
task_0113,family_20,P-SPIDER-MEA-BATCHED,0.25,0.5,14,1080,1080,55.0,18,1915,1,0,0,0.97,1,1,1,0,1,0,1,0,1,0,0.6666666666666666,1.0,f80c49c9af8308a7,1,1
task_0113,family_20,NC1-SHUFFLED,0.25,0.5,14,1080,1080,55.0,18,1915,1,0,0,0.99,1,1,1,0,1,0,1,0,0,0,0.16666666666666666,0.3333333333333333,17e91580ce8904fd,1,1
task_0113,family_20,NC2-RANDOM,0.25,0.5,14,2020,2020,122.14285714285714,19,3700,1,0,0,0.99,1,1,1,0,0,0,0,1,0,0,0.0,0.0,f43f3f4c48a95b28,1,1
task_0113,family_20,NC3-LENGTH,0.25,0.5,14,7050,7050,500.0,29,14120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0113,family_20,NC4-ABLATION,0.25,0.5,14,1120,1120,57.857142857142854,18,2005,1,0,0,0.9797,0,0,0,0,1,0,1,0,1,0,0.6666666666666666,1.0,f80c49c9af8308a7,1,1
task_0114,family_20,B-COLD,0.5,0.5,14,7050,7050,503.57142857142856,29,14120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,,1,0
task_0114,family_20,B-RAG-EMBED,0.5,0.5,14,4100,4100,278.57142857142856,23,8110,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.0,,1,1
task_0114,family_20,B-STAGEHAND-CACHE,0.5,0.5,14,7050,7050,503.57142857142856,29,14120,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.0,,1,0
task_0114,family_20,B-TERX-REPLAY,0.5,0.5,14,7050,7050,503.57142857142856,29,14120,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.0,,1,0
task_0114,family_20,P-STAGEHAND-TTL,0.5,0.5,14,800,800,57.142857142857146,16,1840,1,0,1,0.8448399879832813,0,0,0,0,1,0,0,0,0,0,0.0,1.0,e0ed221e11103125,0,0
task_0114,family_20,P-WEBMCP-TOOL,0.5,0.5,14,865,865,54.285714285714285,17,1825,1,0,1,0.01,0,0,0,1,0,0,1,0,1,1,0.0,0.0,9907201352897adb,0,0
task_0114,family_20,P-SPIDER-MEA-BATCHED,0.5,0.5,14,1120,1120,57.857142857142854,18,2005,1,0,0,0.99,0,0,0,0,1,0,1,0,1,0,0.6666666666666666,1.0,9907201352897adb,1,1
task_0114,family_20,NC1-SHUFFLED,0.5,0.5,14,1970,1970,118.57142857142857,19,3725,1,0,1,0.8104715919675282,0,0,0,0,0,0,1,0,0,0,0.0,0.0,a405c19e8f886688,0,0
task_0114,family_20,NC2-RANDOM,0.5,0.5,14,2060,2060,125.0,19,3790,1,0,0,0.99,0,0,0,0,0,0,0,1,0,0,0.0,0.0,b849619514484a75,1,1
task_0114,family_20,NC3-LENGTH,0.5,0.5,14,7050,7050,500.0,29,14120,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,1,0
task_0114,family_20,NC4-ABLATION,0.5,0.5,14,1120,1120,57.857142857142854,18,2005,1,0,1,0.01,0,0,0,1,1,0,1,0,1,0,0.6666666666666666,1.0,9907201352897adb,0,0
task_0115,family_20,B-COLD,0.75,1.0,14,7050,7050,503.57142857142856,29,14120,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,,1,0
task_0115,family_20,B-RAG-EMBED,0.75,1.0,14,7250,7250,503.57142857142856,30,14270,1,0,0,0.99,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0.0,,1,0
